Sachets,SACHETS,ARGIN PLUS SACH 7.5GMS 1`S,1`S,74,12,12,30045090
Sachets,SACHETS,ARGIN SACHETS 5GM,5GM,43,12,12,30049099
Sachets,SACHETS,FILVESTIN TOTAL SAC 10GM 1`S,1`S,126,18,18,21069099
Sachets,SACHETS,MATREHEAL 7.5GMS,1S,106,18,18,21069099
Sachets,SACHETS,NACFIL FORTE SACH 5GMS 1`S,1`S,49,12,12,3004
Sachets,SACHETS,NEFROSAVE KETO SAC 3 GMS 1`S,1`S,82,5,5,30049099
Sachets,SACHETS,ENTEROCLAUSI SACHET 1GMS,1GMS,33,12,12,3004
Sachets,SACHETS,LACTIVIEST SACH 1`S,1`S,42.72,12,12,30049099
Sachets,SACHETS,ENTERO PLUS SACH 1`S,1`S,35,18,18,30049099
Sachets,SACHETS,RIZORA ODS 10MG SACH 1`S,1`S,63.5,12,12,30049099
Sachets,SACHETS,RIZORA ODS 5MG SACH 1`S,1`S,37.25,12,12,30049099
Sachets,SACHETS,HEPACOR SACH 5GMS 1`S,1`S,102.25,12,12,3004
Sachets,SACHETS,EUBIOZ SACHET 1X10,1 X 10,12.5,18,18,30049029
Sachets,SACHETS,LUPI D3 1.30GM,1S,29,12,12,30049099
Sachets,SACHETS,LUPI D3 SACHETS 1`S,1`S,29,12,12,30045036
Sachets,SACHETS,ECOBION SACHET 1`S,1`S,14.3,12,12,30049039
Sachets,SACHETS,BION SACHET 1`S,1`S,10,12,12,30045090
Sachets,SACHETS,DVION SACH 1GMS 1`S,1`S,24.38,12,12,3004
Sachets,SACHETS,ELECTROBION PRO SAC 1`S,1`S,11,18,18,30049086
Sachets,SACHETS,D3 SHOT 60K SACH 1`S,1`S,25.2,12,12,30045036
Sachets,SACHETS,D3 UP 1GM SACH 1`S,1`S,28.5,12,12,30045036
Sachets,SACHETS,NIZORAL SHAMP SACHET 5ML,5ML,10,18,18,0
Sachets,SACHETS,GELUSIL SACHET 10ML,10ML,8,12,12,3004
Sachets,SACHETS,GLUGEN SACHETS 10.4GMS,4 GMS,52,12,12,3004
Sachets,SACHETS,CALDRINK SACHET 1X10GM,1 X 10GM,12.9,12,12,3004
Sachets,SACHETS,BINIFIT SACHETS 1X3,1 X 3,21.57,12,12,3004
Sachets,SACHETS,LACTIHEP SACHETS 1`S,1`S,13,12,12,3004
Sachets,SACHETS,SONATA DISPERSIBLE SACHET,1S,38,18,18,21069099
Sachets,SACHETS,ARGIPRIME SACH 5GMS,5GMS,36,12,12,30049099
Sachets,SACHETS,MAXOZA L SACHETS 1`S,1`S,45,12,12,30045034
Sachets,SACHETS,MAXOZA SACH 5GM 1`S,1`S,42,12,12,30045034
Sachets,SACHETS,NOVEFOS SACHET 1`S,1`S,378,12,12,3004
Sachets,SACHETS,LACTIFIBER SACHET 1`S,1`S,32,12,12,3004
Sachets,SACHETS,MESACOL ENEMA 60ML,60ML,82.55,12,12,3004
Sachets,SACHETS,MESACOL SUPPOSITO 1X5`S,1X5`S,92.59,12,12,30049099
Sachets,SACHETS,RIZANET 10MG SACHETS 1`S,1`S,53,12,12,30049069
Sachets,SACHETS,RIZANET 5MG SACHETS 1`S,1`S,36,12,12,30049069
Sachets,SACHETS,BIFILAC GG SACH 10`S,10`S,390,18,18,21069099
Sachets,SACHETS,BIFILAC SACHETS 5X3`S,5X3`S,205.8,12,12,30029030
Sachets,SACHETS,BIFILAC ZN SACHET 1`S,1`S,17.89,12,12,30049099
Sachets,SACHETS,ZEDFIT 10GMS,10GMS,48,18,18,21069099
Sachets,SACHETS,KANZOMIN SACHET 5`S,5`S,682.5,12,12,30049099
Sachets,SACHETS,SAFELAX 17.1GM SACHET 1`S,1`S,33,12,12,30049039
Sachets,SACHETS,EUGI SACHETS 1GM,1GM,7,12,12,3004
Sachets,SACHETS,ERACT -X SACH 10GMS 1`S,1`S,79.5,18,18,2106
Sachets,SACHETS,PROVIDAC SACH 1`S,1`S,25,12,12,3004
Sachets,SACHETS,COLLABOND 10.2GM SACHET 1`S,1`S,55,18,18,0
Sachets,SACHETS,TRACFREE XT SACHET 1`S,1`S,44,18,18,21061000
Sachets,SACHETS,JOINTBOND FORTE SACH 1`S,1`S,104,12,12,3004
Sachets,SACHETS,JOINTBOND SACHET 11GM,11GM,89,18,18,
Shampoo,SHAMPOO,REVILUS SHAMPOO 100ML,100ML,348.5,18,18,33051090
Shampoo,SHAMPOO,MILDY SHAMPOO 100ML,100ML,178.5,18,18,30051090
Shampoo,SHAMPOO,MONOGUARD SHAMPOO 60ML,60ML,234,12,12,30049029
Shampoo,SHAMPOO,KERTYOL-S SHAMPOO 60ML,60ML,173,18,18,0
Shampoo,SHAMPOO,SELSUN SHAMPOO 120ML,120ML,299,12,12,30041010
Shampoo,SHAMPOO,SELSUN SHAMPOO 60ML,60ML,175,12,12,30041010
Shampoo,SHAMPOO,NIZORAL BLUE SHAMP 50ML,50ML,100,18,18,0
Shampoo,SHAMPOO,CONADERM SHAMPOO 50ML,50ML,159,18,18,0
Shampoo,SHAMPOO,EXIZOL SHAMPOO 50ML,50ML,310,12,12,30049099
Shampoo,SHAMPOO,LIOFEN XL 20MG TAB 10`S,10`S,250,5,5,30049099
Soap,SOAP,VENUSIA BAR 50GMS,50GMS,169,18,18,30049990
Soap,SOAP,DAFFY BAR 75GMS,75GMS,157.5,18,18,34011110
Soap,SOAP,FROLIX SOAP 75GMS,75GMS,131,18,18,
Soap,SOAP,ACNE AID BAR 100GMS,100GMS,144.67,18,18,34011190
Soap,SOAP,ACNE AID BAR 50GM,50GM,78.05,18,18,34011190
Soap,SOAP,ACNE-AID WASH 60GMS,60GMS,201.15,18,18,33073090
Soap,SOAP,OILATUM BAR 100GMS,100GMS,136.4,18,18,34011190
Soap,SOAP,OILATUM BAR 50GMS,50GMS,66,18,18,34011190
Soap,SOAP,OILATUM KIDS BAR 100GMS,100GMS,0,18,18,30049099
Soap,SOAP,OILATUM KIDS BAR 50GMS,50GMS,87.25,18,18,34011190
Soap,SOAP,NUSOFT SOAP 75GMS,75GMS,149,28,28,34011190
Soap,SOAP,PHYTORAL BAR 75GM,75GMS,140,18,18,30045090
Soap,SOAP,TETMOSOL SOAP 100GM,100GM,73.5,18,18,34011110
Soap,SOAP,ABZORB BAR,1S,131.75,18,18,34011190
Soap,SOAP,MOISTUREX SYNDET BAR 75GM,75GM,163.5,18,18,34013011
Soap,SOAP,MEDSOAP ACNE 75GMS,75GMS,120,12,12,3004
Soap,SOAP,MEDSOP 75GMS,75GMS,109,28,28,34013011
Soap,SOAP,NEKO BOUQUET SOAP 75GM *,75GM,61,18,18,34011190
Soap,SOAP,SOTRET SOAP 75GM,75GM,150,18,18,0
Soap,SOAP,AACTARIL SOAP 75GM,75GM,60,18,18,34011110
Solution,SOLUTION,BENEGUT SOLUTION 1X12,1x12,362.76,12,12,30029030
Solution,SOLUTION,ITEOL 3 SOLN,1'S,125,12,12,3004
Solution,SOLUTION,RENU MULTI FRESH 120ML##,1S,270,18,18,33079020
Solution,SOLUTION,RENU MULTI FRESH 355ML##,1S,475,18,18,33079020
Solution,SOLUTION,RENU MULTI FRESH 500ML##,1S,560,18,18,33079020
Solution,SOLUTION,HYDROHEAL SILWASH 60ML,1'S,175,12,12,30039090
Solution,SOLUTION,AQUADERM BODY WASH 200ML,1S,291,18,18,34013090
Solution,SOLUTION,VENUSIA CLEANSER 200ML,200ML,190,28,28,33049990
Solution,SOLUTION,MINTOP 10% 120 ML (BIG),120ML,89.5,12,12,30049099
Solution,SOLUTION,MINTOP 2% 120ML (BIG),120ML,430,12,12,30049099
Solution,SOLUTION,MINTOP 2% LOTION 60ML,60ML,304.7,12,12,30049077
Solution,SOLUTION,MINTOP EVA SOLUTION 60ML,60ML,740,12,12,30049029
Solution,SOLUTION,MINTOP FOAM 10% 60ML,60ML,871,12,12,30049077
Solution,SOLUTION,MINTOP FOAM 60ML,60ML,320,12,12,30049077
Solution,SOLUTION,MINTOP FORTE 120ML (BIG),120ML,1050,12,12,30049099
Solution,SOLUTION,MINTOP FORTE 5% 60ML,60ML,752,12,12,30049099
Solution,SOLUTION,MINTOP FORTE FOAM 60ML,60ML,690,12,12,30049077
Solution,SOLUTION,MINTOP YUVA SOLUTION 60ML,60ML,760,12,12,30049099
Solution,SOLUTION,HAIRGRO SERUM 100ML,100ML,379,18,18,21069099
Solution,SOLUTION,HAIRGROW CONDITIONER 100ML,100ML,299,12,12,21069099
Solution,SOLUTION,TOPIFORT MX SOL. 15ML,15ML,38.1,12,12,30049011
Solution,SOLUTION,MELANOCYL SOLN 25ML,25ML,103.35,12,12,30049029
Solution,SOLUTION,SURFAZ SOLN 15ML,15ML,55.4,12,12,30049087
Solution,SOLUTION,TOPIFORT NX SOL 15ML,15ML,38.1,12,12,30049011
Solution,SOLUTION,GLYCIPHAGE SOLU.100ML,100ML,62.9,12,12,30043190
Solution,SOLUTION,LOTRIL SOLUTION 15ML,15ML,21,12,12,3004
Solution,SOLUTION,LEVERA SOLUTION 100ML,100ML,399.84,12,12,30049099
Solution,SOLUTION,DIVAA SOLUTION 100ML,100ML,149,12,12,30049082
Solution,SOLUTION,CAREL SOLUTION 60ML,60ML,108,12,12,30041090
Solution,SOLUTION,MORR 3% SOLUTION 60ML,60ML,465,12,12,30049099
Solution,SOLUTION,MORR 10% SOLUTION 60ML,60ML,710,12,12,30049099
Solution,SOLUTION,MORR 12.5% SOLU. 60ML,60ML,950,12,12,30049099
Solution,SOLUTION,MORR 2% SOLUTION 60ML,60ML,250,12,12,30049099
Solution,SOLUTION,MORR 7.5% 60ML SOL,60ML,588,12,12,30049099
Solution,SOLUTION,MORR F 3% SOLUTION 50ML,50ML,465,12,12,30049099
Solution,SOLUTION,MORR F 5% SOLUTION 60ML,60ML,690,12,12,30049099
Solution,SOLUTION,MORR FORTE 5% SOLU. 60ML,60ML,499,12,12,30049099
Solution,SOLUTION,TRIATOP SOL 50ML,50ML,229,12,12,3004
Solution,SOLUTION,NIZRAL 2% SOL. 50ML,50ML,325,12,12,30049029
Solution,SOLUTION,REGAINE 2% SOL 60ML,60ML,420,12,12,30049099
Solution,SOLUTION,REGAINE 5% SOL 60ML,60ML,875,12,12,30049099
Solution,SOLUTION,ROC PRO PRESERVE 40ML,40ML,990,18,18,33049990
Solution,SOLUTION,ROC PRO RENOVE 40ML,40ML,2650,18,18,33049990
Solution,SOLUTION,ROC PRO SUBLIME 15ML,15ML,1625,18,18,33049990
Solution,SOLUTION,COVERIT 10% SOLU 60ML,60ML,600,12,12,30049077
Solution,SOLUTION,COVERIT 2% SOLU 60ML,60ML,287,12,12,30049077
Solution,SOLUTION,COVERIT 5% SOLU 60ML,60ML,625,12,12,30049077
Solution,SOLUTION,COVERIT AX 2% 60ML,60ML,198,12,12,30049077
Solution,SOLUTION,COVERIT AX 5% 60ML,60ML,475,12,12,30049077
Solution,SOLUTION,VALANCE 500MG SOLUTION 100ML,100ML,274.75,12,12,30049081
Solution,SOLUTION,VALANCE SOLUTION 250MG 100ML,100ML,189.7,12,12,30049081
Solution,SOLUTION,NOCULI ORAL SOLUTION 500ML,500ML,185,12,12,30049099
Solution,SOLUTION,ANABOOM ANTI HAIR FALL SERUM 60ML,60ML,975,12,12,30049099
Solution,SOLUTION,AMEXIDIL SOLUTION 60ML,60ML,467.5,12,12,30049099
Solution,SOLUTION,BIOEXIDIL SERUM 60ML,60ML,1399,18,18,0
Solution,SOLUTION,EXIDIL 5% SOLUTION 60ML,60ML,427,12,12,30049099
Solution,SOLUTION,ABSENZ ORAL SOLUTION 100ML,100ML,392,12,12,30049081
Solution,SOLUTION,DICORATE SOLUTION 100ML,100ML,120,12,12,30049099
Solution,SOLUTION,BRESOL NS SALINE NASAL SOLUTION 10ML,10ML,40,12,12,34013090
Solution,SOLUTION,KEPPRA SOLUTION 100ML,100ML,382.5,12,12,30049099
Spray,SPRAY,SOLSPRE N/SPRAY,1 AMP,307.31,12,12,30049029
Spray,SPRAY,NARESOL N/SPRAY 15ML,15ML,18,12,12,3004
Spray,SPRAY,NAZOBIC NASAL SPARY,1S,347.7,12,12,30043200
Spray,SPRAY,ROCKBON C SPRAY 3.7ML,3.7ML,1383.5,12,12,30043990
Spray,SPRAY,XYLOCAINE 10% SPRAY 80ML,80ML,166.7,12,12,3004
Spray,SPRAY,CALCISPRAY NASAL SPRAY,1S,1745.2,12,12,30043990
Spray,SPRAY,ENNHALE NASAL SPRAY,1S,398,12,12,30043200
Spray,SPRAY,NASOCOM AZ NASAL SPRAY,1S,218.5,12,12,30049099
Spray,SPRAY,NASOCOM NASAL SPRAY,1S,261,12,12,30043200
Spray,SPRAY,NISE SPRAY 50GM,50GMS,130,12,12,30049066
Spray,SPRAY,CORTISPRAY 10ML SPRAY,10ML,259,12,12,30043200
Spray,SPRAY,RELAXYL SPRAY 35GM,35GM,64.15,12,12,30049011
Spray,SPRAY,FLIXONASE NASAL SPRAY,1S,462.8,12,12,30043200
Spray,SPRAY,AVAMYS N/SPRAY,1S,367.8,12,12,30043200
Spray,SPRAY,CAIR SPARY 30ML,30ML,100,12,12,30049011
Spray,SPRAY,SHOTMAX SPRAY,1S,310,12,12,3004
Spray,SPRAY,MIDASPRAY 5ML,5ML,300,12,12,30049079
Spray,SPRAY,HAVGLO SPRAY,1S,2000,28,28,21069099
Spray,SPRAY,FLUTIFLO 10ML NASAL SPRAY,10ML,267.75,12,12,30049094
Spray,SPRAY,FLUTIFLO FT NASAL SPRAY,1S,348.6,12,12,30049094
Spray,SPRAY,AZEFLO NASAL SPRAY 7ML,7ML,316.15,12,12,30049099
Spray,SPRAY,MOMEFLO N/S 10ML,10ML,294.95,12,12,30049094
Spray,SPRAY,NASONEX 50MG NASAL SPRAY,1S,542,12,12,30043200
Spray,SPRAY,NASIVION CARE ADULT 10ML,10ML,52.7,12,12,30049069
Spray,SPRAY,NASIVION CARE PEDIATRIC 10ML,10ML,39,12,12,30049069
Spray,SPRAY,NASIVION ADVANCE (A) 10ML,10ML,65,12,12,30049069
Spray,SPRAY,NASIVION CLASSIC ADULT SPRAY 10ML,10ML,91.83,12,12,30049069
Spray,SPRAY,NASIVION MOIST (C) SPRAY 10ML,10ML,52,12,12,30049069
Spray,SPRAY,NASIVION MOIST NASAL SPRAY,1S,58,12,12,30049069
Spray,SPRAY,NASIVION NO DRIP SPRAY 10ML,10ML,142,12,12,30049069
Spray,SPRAY,COREX NASAL SPRAY,1S,60,12,12,21069099
Spray,SPRAY,VOLINI MAXX SPARY 25GM,25GM,99,12,12,30049069
Spray,SPRAY,VOLINI MAXX SPARY 50GMS,50GMS,195,12,12,30049069
Spray,SPRAY,VOLINI SPRAY 100GMS,100GMS,269,12,12,30049069
Spray,SPRAY,VOLINI SPRAY 15GMS,15GMS,55,12,12,30049069
Spray,SPRAY,VOLINI SPRAY 40GM,40GM,130,12,12,30049069
Spray,SPRAY,VOLINI SPRAY 60GM,60GM,175,12,12,30049069
Spray,SPRAY,VOLITRA PLUS SPRAY 55GMS,55GMS,149,12,12,30049099
Spray,SPRAY,VOLITRA SPRAY 55GM,55GMS,107,12,12,30049066
Spray,SPRAY,EFNASE NASAL SPRAY,1 AMP,237,12,12,30049099
Spray,SPRAY,OSONASE NASAL SPRAY,1S,246.25,12,12,3004
Spray,SPRAY,SUMINAT NASAL SPRAY,1S,311,12,12,3004
Spray,SPRAY,D-VOID 2.5ML SPRAY,2.5ML,605,12,12,3004
Spray,SPRAY,D-VOID NASAL SPRAY 5ML,5ML,1080,12,12,3004
Spray,SPRAY,NEZAFLO NASAL SPRAY,1S,262,12,12,30049099
Spray,SPRAY,NEZACT 800MG NASAL SPARY,1S,350,12,12,30049049
Spray,SPRAY,NEZALAST NASAL SPRAY,1S,285,12,12,30049069
Spray,SPRAY,WINOLAP NASAL SPRAY,1S,131,12,12,30049099
Spray,SPRAY,AQUAMET NASAL SPRAY,1S,290,12,12,30049099
Spray,SPRAY,Ostospray 2200IU Spray 3.7ml,1'S,1263,12,12,30049033
Spray,SPRAY,ALERFLO NASAL 6GM SPRAY,1S,429.55,12,12,30043200
Spray,SPRAY,OXALGIN NANO SPRAY 30ML,30ML,258.3,12,12,30049066
Suspension,SUSPENSION,VITARESP FX SUSP 60ML,60ML,94,12,12,30049039
Suspension,SUSPENSION,MALIDENS DS SUSP 60ML,1S,32,12,12,30049073
Suspension,SUSPENSION,NIVAQUINE P SUSP 60ML,60ML,15.23,12,12,30049056
Suspension,SUSPENSION,FLAGYL SUSP 30ML,30ML,9.31,12,12,3004
Suspension,SUSPENSION,FLAGYL SUSP 60ML,60ML,19.11,12,12,30049022
Suspension,SUSPENSION,KIDPRED FORTE SUSP 60ML,60ML,0,5,5,3004
Suspension,SUSPENSION,KIDPRED SUSP 60ML,60ML,0,5,5,3004
Suspension,SUSPENSION,MAYLOX SUSP 170ML,170ML,37,12,12,3004
Suspension,SUSPENSION,PARAXIN SUSP 100ML,100ML,127.65,12,12,30042050
Suspension,SUSPENSION,FORU SUSP 30ML,30ML,129.7,12,12,3004
Suspension,SUSPENSION,BIOFF SUSP 60ML,60ML,40.25,12,12,30042034
Suspension,SUSPENSION,BIOPYRIN SUSP 60ML,60ML,30.19,5,5,30049069
Suspension,SUSPENSION,SPARACID DS SUSP 100ML,100ML,69.3,12,12,30049039
Suspension,SUSPENSION,NICETAMOL SUSP 60ML,60ML,19.5,12,12,30049069
Suspension,SUSPENSION,CLAMP SUSP 30ML,30ML,57,12,12,30041090
Suspension,SUSPENSION,FERIS SUSP 150ML,150ML,114.95,12,12,3004
Suspension,SUSPENSION,RARICAP L SUSP 150ML,150ML,145,12,12,30043090
Suspension,SUSPENSION,GRILINCTUS L SUSP 100ML,100ML,107.37,12,12,30049091
Suspension,SUSPENSION,CEFSPAN ORAL SUSP 30ML,30ML,42.21,12,12,30042019
Suspension,SUSPENSION,CALPOL PED SUSP.60ML,60 ML,34.71,12,12,30049069
Suspension,SUSPENSION,ZENTEL SUSP 10ML,10ML,17.47,12,12,30049021
Suspension,SUSPENSION,RISDONE SUSP. 60ML,60ML,97,12,12,30049099
Suspension,SUSPENSION,ZENOXA SUSP 60ML,60ML,164,12,12,30049082
Suspension,SUSPENSION,METADRATE SUSP 200ML,200ML,52.4,12,12,30049099
Suspension,SUSPENSION,NIZONIDE SUSP 30ML,30ML,34.4,12,12,30049039
Suspension,SUSPENSION,PYRALFIN SUSP 10ML,10ML,8.47,12,12,30049059
Suspension,SUSPENSION,DEFNALONE SUSP 30ML,30ML,52.5,12,12,30049069
Suspension,SUSPENSION,NIMNAT SUSP 60ML,60ML,17,12,12,3004
Suspension,SUSPENSION,DISTACLOR 125MG SUSP.,1S,115,12,12,30042019
Suspension,SUSPENSION,DISTACLOR 187MG SUSP.,1S,133,12,12,30042019
Suspension,SUSPENSION,RIFIDOR SUSP 60ML,60ML,107.5,18,18,0
Suspension,SUSPENSION,TINI NF SUSP 30ML,30ML,29,12,12,3004
Suspension,SUSPENSION,ECOBION BC 2BILLION SPORES 6X5ML,6X5ML,195,12,12,30049039
Suspension,SUSPENSION,DOLO 250MG SUSP 60ML,60ML,39.65,12,12,30049061
Suspension,SUSPENSION,DOLO SUSP 60ML,60ML,47,12,12,30049061
Suspension,SUSPENSION,EBAST SUSP 60ML,60ML,43.5,12,12,3004
Suspension,SUSPENSION,GRAMOCEF CV SUSP 30ML,30ML,73,12,12,3004
Suspension,SUSPENSION,GRAMOCEF O 50 SUSP 30ML,30ML,42.21,12,12,3004
Suspension,SUSPENSION,GATRI SUSP 30ML,30ML,43,12,12,3004
Suspension,SUSPENSION,ENHANCIN BD SUSP 228.5MG 30ML,30ML,49.8,12,12,3004
Suspension,SUSPENSION,ENHANCIN DS SUSP 457MG 30ML,30ML,95.8,12,12,3004
Suspension,SUSPENSION,FLUZET SUSP 60ML,60ML,37,12,12,3004
Suspension,SUSPENSION,MOX CV BD SUSP 228.5MG 30ML,30ML,58.41,12,12,30041030
Suspension,SUSPENSION,MOX CV DS 457MG SUSP 30ML,30ML,135,12,12,30041030
Suspension,SUSPENSION,CEPODEM 50MG SUSP 30ML,30ML,76.75,12,12,30042011
Suspension,SUSPENSION,LOXOF SUSP 125MG 100ML,100ML,79,18,18,0
Suspension,SUSPENSION,MOX CLAV BD SUSP 228.5MG 30ML,30ML,59.41,12,12,30041030
Suspension,SUSPENSION,MOXCLAV DS SUS 457MG 30ML,30ML,135,12,12,30041030
Suspension,SUSPENSION,MOXCLAV ES SUS 642.9MG 30ML,30ML,180,12,12,3004
Suspension,SUSPENSION,TUFPRO ORAL SUSP 1`S,1`S,35.5,12,12,30049099
Suspension,SUSPENSION,OXETOL SUSP 60ML,60ML,172,12,12,30049082
Suspension,SUSPENSION,HIMCOCID SUSP MINT 200ML,200ML,95,12,12,30049011
Suspension,SUSPENSION,HIMCOCID SUSP SAUNF 200ML,200ML,85,12,12,30049011
Suspension,SUSPENSION,E-MYCIN SUSP 60ML,60ML,24.18,12,12,3004
Suspension,SUSPENSION,MAXITHRAL SUSP 200MG 15ML,15ML,44.89,12,12,3004
Suspension,SUSPENSION,SOONIL SUSP 30ML,30ML,14,12,12,3004
Suspension,SUSPENSION,COLIMEX SUSP 30ML,30ML,42,12,12,30049035
Suspension,SUSPENSION,FLUCOLD SUSP 60ML,60ML,41.6,12,12,30049093
Suspension,SUSPENSION,LB CEF SUSP 30ML,30ML,46.3,12,12,30042019
Suspension,SUSPENSION,WALAMYCIN SUSP 30ML,30ML,36,12,12,30042097
Syrup,SYRUP,KINETONE ADV 200ML,200ML,156.56,12,12,3004
Syrup,SYRUP,EPTOIN SYP 200ML,200ML,64.96,12,12,30049081
Syrup,SYRUP,CREMAFFIN M/F (PINK) 450ML,450ML,144.5,12,12,30049032
Syrup,SYRUP,CREMAFFIN M/F PINK 225ML,225ML,174.4,12,12,30049032
Syrup,SYRUP,DUPHALAC FIBER 100ML,100ML,102.9,12,12,3004
Syrup,SYRUP,DUPHALAC FIBER 250ML,250ML,209.85,5,5,30049039
Syrup,SYRUP,GERIDYS SYP 200ML,200ML,75,0,0,30049084
Syrup,SYRUP,GERILAX SYP 100ML,100ML,37.5,12,12,30049039
Syrup,SYRUP,NEW LIVFIT SYP 200ML,200ML,102.2,12,12,30049099
Syrup,SYRUP,SHARKOFERROL 200GM,200GM,87.5,12,12,30049099
Syrup,SYRUP,SHARKOFERROL 450GM,450GM,241.1,12,12,30049099
Syrup,SYRUP,ZOFIX DRY SYP 30ML,30ML,49.7,12,12,30042019
Syrup,SYRUP,CLOFF 125MG SYP 30ML,30ML,165,12,12,3004
Syrup,SYRUP,CLOFF 250MG DRY SYP 30ML,30ML,276,12,12,3004
Syrup,SYRUP,NEOZEET SYP 60ML,60ML,49.25,12,12,30049039
Syrup,SYRUP,BROZEET LS SYP 100ML,100ML,72.8,12,12,30044990
Syrup,SYRUP,BROZEET SF SYP 100ML,100ML,69,12,12,30049099
Syrup,SYRUP,BROZEET SYP 100ML,100ML,84.85,12,12,30049099
Syrup,SYRUP,WIKORYL DS SYP 60ML,60ML,53.1,12,12,3004
Syrup,SYRUP,WIKORYL SYP 60ML,60ML,58.15,12,12,30049099
Syrup,SYRUP,ZEET EXP 100ML,1S,101.7,12,12,30049099
Syrup,SYRUP,EPHEDREX PLUS SYP 100ML,100ML,46.5,12,12,30049099
Syrup,SYRUP,EPHEDREX SYP 100ML,100ML,80.85,12,12,30049099
Syrup,SYRUP,LAVETA M SYP 60ML,60ML,58.7,12,12,30049099
Syrup,SYRUP,LAVETA SYP 30ML,30ML,32.9,12,12,30049099
Syrup,SYRUP,LORMEG SYP 30ML,30ML,25,12,12,30049099
Syrup,SYRUP,REGUTOL SYP 30ML,1S,220,18,18,21069099
Syrup,SYRUP,BEPLEX ELIXIR 120ML,1S,43.5,12,12,30045090
Syrup,SYRUP,BEPLEX FORTE ELIXIR 120ML,120ML,67.25,12,12,30045090
Syrup,SYRUP,BEPLEX FORTE ELIXIR 220ML,200ML,101.9,12,12,3004
Syrup,SYRUP,CODYFYLINE SYP 60ML,60ML,75,12,12,3004
Syrup,SYRUP,CODYLEX LINCTUS 50ML,50ML,52.9,12,12,3004
Syrup,SYRUP,HEPAX SYP 200ML,200ML,65,12,12,30049099
Syrup,SYRUP,MAXIMIN FORTE SYP 100ML,100ML,38.87,12,12,21069099
Syrup,SYRUP,MAXIMIN FORTE SYP 200ML,200ML,115,12,12,3004
Syrup,SYRUP,PAPYTAZYME SYP 200ML,200ML,48.22,12,12,30049084
Syrup,SYRUP,CODYLEX T LINCTUS 120ML,120ML,119.79,12,12,30044930
Syrup,SYRUP,BACTRIM SYP 50ML,1S,11.79,12,12,30049083
Syrup,SYRUP,ERYTHROCIN SYP 60ML,60ML,21.08,12,12,3004
Syrup,SYRUP,HAEMACCEL- 500ML,1S,421.3,12,12,30049092
Syrup,SYRUP,PROTUSSA SYP 60ML,60ML,77,12,12,3004
Syrup,SYRUP,AIRITIS SYP 30ML,30ML,23,12,12,3004
Syrup,SYRUP,CLARIBID SYP 30ML,30ML,141.79,12,12,30042063
Syrup,SYRUP,OMNATAX O DRY SYP 30ML,30ML,55.5,12,12,30042019
Syrup,SYRUP,PHENERGAN PLUS SYP 60ML,60ML,34,12,12,3004
Syrup,SYRUP,PHENERGAN SYP 100ML,100ML,34.48,12,12,30049031
Syrup,SYRUP,PHENLINCTUS SYP 100ML,100ML,51.61,12,12,3004
Syrup,SYRUP,PHENSEDYL COUGH LIN.100ML,100ML,105.5,12,12,3004
Syrup,SYRUP,PHENSEDYL COUGH LIN.50ML,50ML,62,12,12,3004
Syrup,SYRUP,PHENSEDYL CR SYP 100ML,100ML,65,12,12,3004
Syrup,SYRUP,PHENSEDYL LR SYP 100ML,100ML,87.5,12,12,3004
Syrup,SYRUP,PHENSEDYL T SYP 100ML,100ML,127.6,12,12,30044030
Syrup,SYRUP,TIXYLIX ALERT SYP 60ML,60ML,42,12,12,3004
Syrup,SYRUP,TIXYLIX LS SYP 100ML,100ML,85,12,12,30049031
Syrup,SYRUP,TIXYLIX SYP 60ML,60ML,76.89,12,12,30049031
Syrup,SYRUP,TRUSTYL SYP 100ML,100ML,41,12,12,3004
Syrup,SYRUP,TRUSTYL SYP 50ML,50ML,24,12,12,3004
Syrup,SYRUP,BECOZYME SYP 100ML,100ML,13.68,12,12,3004
Syrup,SYRUP,NUPOD DS 100MG 30ML,30ML,115,12,12,30042039
Syrup,SYRUP,NUPOD DS 50MG 30ML,30ML,69,12,12,30042039
Syrup,SYRUP,TOSSEX DMR 100ML,1'S,87,12,12,30044030
Syrup,SYRUP,TOSSEX IMPROVED 100ML,1'S,140.36,12,12,30044030
Syrup,SYRUP,TOSSEX XP SYP 100ML,1'S,91.85,12,12,30044030
Syrup,SYRUP,ASCABIOL EMULSION 100ML,"1,S  ",82.1,12,12,3004
Syrup,SYRUP,ASCABIOL EMULSION 50ML,"1,S  ",28.5,12,12,3004
Syrup,SYRUP,DELETUS BX SYP 100ML,100ML,69.5,12,12,30049099
Syrup,SYRUP,DELETUS LS SYP 100ML,100ML,75,12,12,3004
Syrup,SYRUP,LYSUPRA SYP 200ML,200ML,99.85,18,18,21069099
Syrup,SYRUP,ZIMNIC DRY SYP 60ML,60ML,40.68,12,12,30042019
Syrup,SYRUP,COSYMOXYL SYP 30ML,30ML,85,12,12,3004
Syrup,SYRUP,PHOSFOMIN IRON TONIC 150ML,150ML,86.43,12,12,30042019
Syrup,SYRUP,PHOSFOMIN TONIC 240ML,240ML,48.66,12,12,3004
Syrup,SYRUP,LINCTUS CODEINAE 100ML,1'S,100.8,12,12,3004
Syrup,SYRUP,LINCTUS-DX 60ML,1'S,38.8,12,12,3004
Syrup,SYRUP,BRICACEF PED SYP 30ML,30ML,65,12,12,3004
